,vref,source,target,alignment_count,verse_score,alignment_score
135,13,aceptan,do,1,0.6257575301634216,0.6855758030036264
136,13,dinero,you,1,0.6257575301634216,0.5812273013253751
137,13,dinero,accept,1,0.6257575301634216,0.17107460126702423
138,13,en,accept,1,0.6257575301634216,0.5812273013253751
139,13,efectivo,cash,1,0.6257575301634216,0.6855758030036264
140,14,hay,there,1,0.7034601024395035,0.4881889375044416
141,14,hay,is,1,0.7034601024395035,0.2618585523723967
142,14,una,a,1,0.7034601024395035,0.26381563034852107
143,14,equivocación,mistake,1,0.7034601024395035,0.28467745996893645
144,14,en,in,1,0.7034601024395035,0.31922068906226586
145,14,mi,my,1,0.7034601024395035,0.3757824471337759
146,14,cuenta,bill,1,0.7034601024395035,0.4979006294169255
147,15,por,could,1,0.3246644066599863,0.4881889375044417
148,15,favor,you,1,0.3246644066599863,0.32165470904724375
149,15,me,you,1,0.3246644066599863,0.15294447062672095
150,15,me,explain,1,0.3246644066599863,0.23297909710609901
151,15,detalla,bill,1,0.3246644066599863,0.3200076404301192
152,15,la,the,1,0.3246644066599863,0.082848486456509
153,15,la,me,1,0.3246644066599863,0.3608168934235101
154,15,cuenta,bill,1,0.3246644066599863,0.07235159023990786
155,15,cuenta,for,1,0.3246644066599863,0.13318375586210218
156,15,cuenta,please,1,0.3246644066599863,0.48818893750444164
157,16,deseo,i,1,0.6928071894010638,0.39779758532702203
158,16,deseo,want,1,0.6928071894010638,0.2582099528480917
159,16,reservar,to,1,0.6928071894010638,0.2561444263052258
160,16,reservar,book,1,0.6928071894010638,0.1517314536136894
161,16,una,a,1,0.6928071894010638,0.16041514371910887
162,16,habitación,room,1,0.6928071894010638,0.12193246901612577
163,16,doble,double,1,0.6928071894010638,0.25678731240253394
164,16,para,for,1,0.6928071894010638,0.2510936847764136
165,16,una,a,1,0.6928071894010638,0.30582836414420383
166,16,noche,night,1,0.6928071894010638,0.39779758532702203
167,17,tiene,does,1,0.3807518256555319,0.8306954786827133
168,17,tiene,it,1,0.3807518256555319,0.8306954786827131
169,17,tiene,have,1,0.3807518256555319,0.728807171697085
170,17,teléfono,a,1,0.3807518256555319,0.5609220018433688
171,17,teléfono,telephone,1,0.3807518256555319,0.8306954786827132
172,18,nos,you,1,0.5581695326896844,0.22891818252447294
173,18,podrían,could,1,0.5581695326896844,0.22203336245483107
174,18,despertar,wake,1,0.5581695326896844,0.2709839535022906
175,18,despertar,us,1,0.5581695326896844,0.14843231960385933
176,18,a,up,1,0.5581695326896844,0.13297550998995994
177,18,las,at,1,0.5581695326896844,0.12248380039371877
178,18,cinco,five,1,0.5581695326896844,0.1149687846477965
179,18,en,oclock,1,0.5581695326896844,0.11729730902690268
180,18,punto,oclock,1,0.5581695326896844,0.19684046440743014
181,18,por,please,1,0.5581695326896844,0.21440559067590023
182,18,favor,please,1,0.5581695326896844,0.41792214993740323
183,19,me,i,1,0.4839581946925852,0.3593797994229941
184,19,tengo,i,1,0.4839581946925852,0.2034195006871756
185,19,que,should,1,0.4839581946925852,0.1892479779156543
186,19,ir,leave,1,0.4839581946925852,0.18564311994142543
187,19,el,on,1,0.4839581946925852,0.18717177453518646
188,19,martes,tuesday,1,0.4839581946925852,0.19207938090144483
189,19,siete,march,1,0.4839581946925852,0.19981219878064294
190,19,de,the,1,0.4839581946925852,0.21065642427460218
191,19,de,in,1,0.4839581946925852,0.10924324668063203
192,19,marzo,seventh,1,0.4839581946925852,0.225891477808951
193,19,la,the,1,0.4839581946925852,0.2860623271055423
194,19,mañana,morning,1,0.4839581946925852,0.3593797994229941
195,20,hemos,we,1,0.5428009667481701,0.6113696334557909
196,20,hecho,have,1,0.5428009667481701,0.4203657473310975
197,20,hecho,made,1,0.5428009667481701,0.1422591275040524
198,20,una,a,1,0.5428009667481701,0.11153844241801399
199,20,reserva,reservation,1,0.5428009667481701,0.110376258262154
200,21,por,could,1,0.2823935149350307,0.45461024183715293
201,21,favor,you,1,0.2823935149350307,0.36464143319298503
202,21,nos,us,1,0.2823935149350307,0.169108809648414
203,21,despertar,up,1,0.2823935149350307,0.321539539759559
204,21,a,at,1,0.2823935149350307,0.33285740290798854
205,21,las,at,1,0.2823935149350307,0.18525674411033938
206,21,doce,twelve,1,0.2823935149350307,0.23096556116647346
207,22,nos,you,1,0.5573819882849902,0.2529536347163957
208,22,pueden,can,1,0.5573819882849902,0.2319189439742265
209,22,llevar,send,1,0.5573819882849902,0.2756120620133565
210,22,nuestro,our,1,0.5573819882849902,0.24438353031073815
211,22,equipaje,luggage,1,0.5573819882849902,0.22425933456763128
212,22,equipaje,to,1,0.5573819882849902,0.29243013870409224
213,22,al,the,1,0.5573819882849902,0.341271389227164
214,22,taxi,taxi,1,0.5573819882849902,0.45461024183715293
215,23,tengo,i,1,0.6288371191670773,0.4979006294169255
216,23,tengo,have,1,0.6288371191670773,0.22963471675950176
217,23,una,a,1,0.6288371191670773,0.16856034807658554
218,23,reserva,reservation,1,0.6288371191670773,0.1404333713065651
219,23,a,for,1,0.6288371191670773,0.12313325081452346
220,23,nombre,for,1,0.6288371191670773,0.2405734014937483
221,23,de,for,1,0.6288371191670773,0.3274484532686903
222,23,julia,julia,1,0.6288371191670773,0.38368665388745404
223,23,calatayud,calatayud,1,0.6288371191670773,0.4979006294169255
224,24,por,i,1,0.5224455484629417,0.6113696334557909
225,24,favor,have,1,0.5224455484629417,0.4203657473310975
226,24,tengo,i,1,0.5224455484629417,0.1278233340608599
227,24,tengo,have,1,0.5224455484629417,0.3295882768707368
228,24,reservada,booked,1,0.5224455484629417,0.38563991961247407
229,24,una,a,1,0.5224455484629417,0.46527444470902024
230,24,habitación,room,1,0.5224455484629417,0.6113696334557909
231,25,una,a,1,0.5851430110311512,0.13811844558234954
232,25,una,a,1,0.5851430110311512,0.13760360799207227
233,25,habitación,room,1,0.5851430110311512,0.1279421507243265
234,25,con,with,1,0.5851430110311512,0.12995936497380867
235,25,teléfono,telephone,1,0.5851430110311512,0.21034083324176409
236,25,y,and,1,0.5851430110311512,0.21878594430013917
237,25,y,a,1,0.5851430110311512,0.1393022376102348
238,25,vistas,view,1,0.5851430110311512,0.1322208648749637
239,25,a,for,1,0.5851430110311512,0.12633287568413246
240,25,nombre,for,1,0.5851430110311512,0.19122107192197896
241,25,de,for,1,0.5851430110311512,0.1991424215876487
242,25,la,mrs,1,0.5851430110311512,0.22597540660962967
243,25,señora,mrs,1,0.5851430110311512,0.16940702802295743
244,25,ramírez,ramírez,1,0.5851430110311512,0.21375546521789998
245,26,por,can,1,0.310731334150493,0.38651797166278473
246,26,favor,you,1,0.310731334150493,0.31140710568475605
247,26,pueden,can,1,0.310731334150493,0.13725318322419894
248,26,pueden,send,1,0.310731334150493,0.28051916829966284
249,26,subirnos,up,1,0.310731334150493,0.26636121283256453
250,26,subirnos,our,1,0.310731334150493,0.15495207398753227
251,26,ustedes,up,1,0.310731334150493,0.1516258907827807
252,26,las,bags,1,0.310731334150493,0.2606435340063215
253,26,bolsas,bags,1,0.310731334150493,0.15495207398753233
254,26,a,to,1,0.310731334150493,0.16318827527119664
255,26,la,the,1,0.310731334150493,0.18115691983517018
256,26,habitación,room,1,0.310731334150493,0.2248516617930061
257,26,habitación,please,1,0.310731334150493,0.38651797166278473
258,27,he,i,1,0.6550075924395691,0.45461024183715293
259,27,reservado,have,1,0.6550075924395691,0.34055971460039525
260,27,reservado,booked,1,0.6550075924395691,0.1730219831289029
261,27,una,a,1,0.6550075924395691,0.14601423869026595
262,27,habitación,room,1,0.6550075924395691,0.12976030331581256
263,27,a,for,1,0.6550075924395691,0.11854492465421788
264,27,nombre,for,1,0.6550075924395691,0.21762667593776042
265,27,del,mr,1,0.6550075924395691,0.20822437494446472
266,27,señor,mr,1,0.6550075924395691,0.35309492601961523
267,27,roda,roda,1,0.6550075924395691,0.45461024183715293
268,28,cuánto,how,1,0.6055559786529824,0.33492671159394133
269,28,cuánto,much,1,0.6055559786529824,0.2274692955736682
270,28,cuesta,does,1,0.6055559786529824,0.21194398852465396
271,28,una,a,1,0.6055559786529824,0.21200620921774155
272,28,habitación,room,1,0.6055559786529824,0.14477605357747636
273,28,doble,double,1,0.6055559786529824,0.16138136463723798
274,28,día,per,1,0.6055559786529824,0.10860052505624367
275,28,día,day,1,0.6055559786529824,0.08786354985328756
276,28,con,with,1,0.6055559786529824,0.0872221866752644
277,28,media,half,1,0.6055559786529824,0.0829972408933309
278,28,pensión,board,1,0.6055559786529824,0.08665518965215653
279,28,pensión,cost,1,0.6055559786529824,0.13609930336942241
280,29,están,are,1,0.39000860608497023,0.4979006294169255
281,29,están,all,1,0.39000860608497023,0.22963471675950176
282,29,apuntados,expenses,1,0.39000860608497023,0.16856034807658554
283,29,en,expenses,1,0.39000860608497023,0.30449169424982586
284,29,todos,in,1,0.39000860608497023,0.3274484532686903
285,29,los,included,1,0.39000860608497023,0.08161433293170672
286,29,los,the,1,0.39000860608497023,0.38368665388745404
287,29,gastos,bill,1,0.39000860608497023,0.4979006294169255
288,30,pienso,i,1,0.5835960300729207,0.5493323022698415
289,30,pienso,think,1,0.5835960300729207,0.375580724818161
290,30,que,that,1,0.5835960300729207,0.40997129788933023
291,30,existe,there,1,0.5835960300729207,0.3960061207497046
292,30,existe,is,1,0.5835960300729207,0.2893851312679667
293,30,una,a,1,0.5835960300729207,0.3950476283430253
294,30,equivocación,mistake,1,0.5835960300729207,0.5493323022698415
295,31,deseamos,we,1,0.48654436575305526,0.33492671159394133
296,31,deseamos,want,1,0.48654436575305526,0.2274692955736682
297,31,que,want,1,0.48654436575305526,0.25622032844977116
298,31,que,you,1,0.48654436575305526,0.21194398852465396
299,31,suba,send,1,0.48654436575305526,0.13908559632663156
300,31,suba,up,1,0.48654436575305526,0.09267936598809667
301,31,nuestra,to,1,0.48654436575305526,0.1827163260162085
302,31,nuestra,our,1,0.48654436575305526,0.10120412094464201
303,31,maleta,suitcase,1,0.48654436575305526,0.11173934171965436
304,31,a,to,1,0.48654436575305526,0.1251338399041675
305,31,la,the,1,0.48654436575305526,0.14315010307439394
306,31,habitación,room,1,0.48654436575305526,0.169646773760884
307,31,por,please,1,0.48654436575305526,0.21440559067590023
308,31,favor,please,1,0.48654436575305526,0.335721034416304
309,32,desearía,i,1,0.5358448990642479,0.7203192204205592
310,32,desearía,would,1,0.5358448990642479,0.612331625440309
311,32,desearía,like,1,0.5358448990642479,0.23046517855210563
312,32,una,a,1,0.5358448990642479,0.46727339525941297
313,32,habitación,room,1,0.5358448990642479,0.7203192204205593
314,33,prepare,prepare,1,0.7809310226217259,0.7722309926557829
315,33,la,the,1,0.7809310226217259,0.6924120309340313
316,33,cuenta,bill,1,0.7809310226217259,0.7722309926557829
317,34,quisiera,i,1,0.49135497163548386,0.4979006294169255
318,34,quisiera,want,1,0.49135497163548386,0.22963471675950176
319,34,una,a,1,0.49135497163548386,0.16856034807658554
320,34,habitación,a,1,0.49135497163548386,0.30449169424982586
321,34,doble,double,1,0.49135497163548386,0.12313325081452346
322,34,y,quiet,1,0.49135497163548386,0.29192674909703453
323,34,tranquila,quiet,1,0.49135497163548386,0.15102116441939273
324,34,tranquila,room,1,0.49135497163548386,0.2223772621019666
325,34,por,please,1,0.49135497163548386,0.22778233607542056
326,34,favor,please,1,0.49135497163548386,0.4979006294169255
327,35,por,please,1,0.545401811042668,0.6113696334557909
328,35,favor,make,1,0.545401811042668,0.5026995073947956
329,35,haga,out,1,0.545401811042668,0.48271466313215816
330,35,la,the,1,0.545401811042668,0.5026995073947957
331,35,cuenta,bill,1,0.545401811042668,0.6113696334557909
332,36,queremos,we,1,0.5513928991612852,0.3593797994229941
333,36,queremos,want,1,0.5513928991612852,0.21961832755335015
334,36,que,want,1,0.5513928991612852,0.29078900866318974
335,36,nos,you,1,0.5513928991612852,0.2609656826114815
336,36,lleven,send,1,0.5513928991612852,0.1505611615634846
337,36,nuestro,our,1,0.5513928991612852,0.14634286034645339
338,36,equipaje,luggage,1,0.5513928991612852,0.14509110922664317
339,36,a,to,1,0.5513928991612852,0.14634286034645339
340,36,nuestra,our,1,0.5513928991612852,0.15207868076659373
341,36,habitación,room,1,0.5513928991612852,0.1696834108930006
342,36,por,please,1,0.5513928991612852,0.20684069113366893
343,36,favor,please,1,0.5513928991612852,0.3593797994229941
344,37,nos,you,1,0.5226446559789563,0.23096556116647346
345,37,podrían,could,1,0.5226446559789563,0.22778233607542056
346,37,despertar,wake,1,0.5226446559789563,0.33285740290798854
347,37,despertar,us,1,0.5226446559789563,0.169108809648414
348,37,a,up,1,0.5226446559789563,0.1633587486671245
349,37,las,at,1,0.5226446559789563,0.16682549995911466
350,37,siete,seven,1,0.5226446559789563,0.18386414226748482
351,37,por,please,1,0.5226446559789563,0.22778233607542056
352,37,favor,please,1,0.5226446559789563,0.45461024183715293
353,38,podríamos,could,1,0.5859058722007928,0.6255799214024427
354,38,podríamos,we,1,0.5859058722007928,0.32927545253551016
355,38,ver,see,1,0.5859058722007928,0.38488646906784363
356,38,alguna,see,1,0.5859058722007928,0.30794687655588293
357,38,alguna,a,1,0.5859058722007928,0.47238244725569867
358,38,habitación,room,1,0.5859058722007928,0.6255799214024426
359,39,podría,could,1,0.49735405126689436,0.33492671159394133
360,39,podría,you,1,0.49735405126689436,0.2274692955736682
361,39,despertarnos,wake,1,0.49735405126689436,0.21194398852465396
362,39,despertarnos,us,1,0.49735405126689436,0.13571720302021628
363,39,mañana,tomorrow,1,0.49735405126689436,0.09267936598809667
364,39,a,up,1,0.49735405126689436,0.21726803513336373
365,39,las,at,1,0.49735405126689436,0.15809272193364715
366,39,nueve,nine,1,0.49735405126689436,0.06952135770713498
367,39,menos,a,1,0.49735405126689436,0.202530770585964
368,39,menos,to,1,0.49735405126689436,0.14315010307439394
369,39,cuarto,quarter,1,0.49735405126689436,0.1954737531614954
370,39,por,please,1,0.49735405126689436,0.21440559067590023
371,39,favor,please,1,0.49735405126689436,0.335721034416304
372,40,súbame,put,1,0.4617323683044178,0.5493323022698415
373,40,súbame,my,1,0.4617323683044178,0.28600172836312954
374,40,las,suitcases,1,0.4617323683044178,0.30794588771580383
375,40,maletas,suitcases,1,0.4617323683044178,0.30794588771580383
376,40,al,on,1,0.4617323683044178,0.26033477888838114
377,40,al,the,1,0.4617323683044178,0.4185103266228073
378,40,autobús,bus,1,0.4617323683044178,0.549476499634204
379,41,quisiera,i,1,0.5611080764636223,0.45461024183715293
380,41,quisiera,want,1,0.5611080764636223,0.23096556116647346
381,41,una,a,1,0.5611080764636223,0.1730219831289029
382,41,habitación,room,1,0.5611080764636223,0.14601423869026595
383,41,hasta,until,1,0.5611080764636223,0.12976030331581256
384,41,el,until,1,0.5611080764636223,0.23333234874257905
385,41,el,the,1,0.5611080764636223,0.11854492465421788
386,41,día,until,1,0.5611080764636223,0.27273620375355995
387,41,veinte,twentieth,1,0.5611080764636223,0.20822437494446472
388,41,por,please,1,0.5611080764636223,0.2215895925146672
389,41,favor,please,1,0.5611080764636223,0.45461024183715293
390,42,podríamos,could,1,0.6739473589796365,0.6255799214024427
391,42,podríamos,we,1,0.6739473589796365,0.32927545253551016
392,42,reservar,book,1,0.6739473589796365,0.38488646906784363
393,42,dos,two,1,0.6739473589796365,0.47238244725569867
394,42,habitaciones,rooms,1,0.6739473589796365,0.6255799214024426
395,43,hay,is,1,0.5646222456526123,0.5493323022698415
396,43,hay,there,1,0.5646222456526123,0.28600172836312954
397,43,alguna,there,1,0.5646222456526123,0.38504466550944555
398,43,alguna,a,1,0.5646222456526123,0.30794588771580383
399,43,habitación,room,1,0.5646222456526123,0.1715058027704309
400,43,tranquila,quiet,1,0.5646222456526123,0.26033477888838114
401,43,libre,available,1,0.5646222456526123,0.549476499634204
402,44,tengo,i,1,0.6313243614227552,0.22925094388993064
403,44,reservada,have,1,0.6313243614227552,0.19331440471799918
404,44,reservada,booked,1,0.6313243614227552,0.14535702009091037
405,44,una,a,1,0.6313243614227552,0.1301139964629237
406,44,habitación,room,1,0.6313243614227552,0.09075657361151247
407,44,tranquila,quiet,1,0.6313243614227552,0.15239166442852656
408,44,con,with,1,0.6313243614227552,0.11052410285687128
409,44,televisión,tv,1,0.6313243614227552,0.08108219978524192
410,44,y,and,1,0.6313243614227552,0.07979810206393746
411,44,una,a,1,0.6313243614227552,0.10517791017487925
412,44,una,a,1,0.6313243614227552,0.0790854029978368
413,44,buena,good,1,0.6313243614227552,0.07885687369400234
414,44,vista,good,1,0.6313243614227552,0.10517791017487925
415,44,vista,view,1,0.6313243614227552,0.0790854029978368
416,44,de,the,1,0.6313243614227552,0.06555350691609027
417,44,la,the,1,0.6313243614227552,0.08289923034741371
418,44,montaña,of,1,0.6313243614227552,0.1469891246903944
419,44,montaña,mountain,1,0.6313243614227552,0.08745431571154491
420,44,a,of,1,0.6313243614227552,0.11458638201502909
421,44,nombre,for,1,0.6313243614227552,0.1206997294728658
422,44,de,for,1,0.6313243614227552,0.17304227725622479
423,44,rosario,rosario,1,0.6313243614227552,0.19331440471799918
424,44,cantero,cantero,1,0.6313243614227552,0.22925094388993064
425,45,tiene,do,1,0.4271011437433226,0.5493323022698415
426,45,tiene,you,1,0.4271011437433226,0.375580724818161
427,45,libre,do,1,0.4271011437433226,0.22511673307748647
428,45,libre,have,1,0.4271011437433226,0.40997129788933023
429,45,una,a,1,0.4271011437433226,0.3960061207497046
430,45,habitación,room,1,0.4271011437433226,0.3950476283430253
431,45,doble,double,1,0.4271011437433226,0.13470869190559498
432,46,hice,i,1,0.502332049760352,0.6855758030036264
433,46,hice,made,1,0.502332049760352,0.17695853145900942
434,46,una,a,1,0.502332049760352,0.11375911792069221
435,46,reserva,reservation,1,0.502332049760352,0.09225298294325791
436,47,está,is,1,0.3501734545005138,0.6113696334557909
437,47,apuntado,the,1,0.3501734545005138,0.4203657473310975
438,47,el,phone,1,0.3501734545005138,0.3295882768707368
439,47,recibo,phone,1,0.3501734545005138,0.38563991961247407
440,47,del,phone,1,0.3501734545005138,0.15745701683468524
441,47,del,bill,1,0.3501734545005138,0.46527444470902024
442,47,teléfono,included,1,0.3501734545005138,0.6113696334557909
443,48,puede,can,1,0.532543387238463,0.31492955246968013
444,48,puede,you,1,0.532543387238463,0.2076030507643595
445,48,darnos,give,1,0.532543387238463,0.16583268031545617
446,48,darnos,us,1,0.532543387238463,0.10931768733654791
447,48,usted,give,1,0.532543387238463,0.21842539543257658
448,48,la,the,1,0.532543387238463,0.13070000332206327
449,48,llave,key,1,0.532543387238463,0.12182049248591739
450,48,de,key,1,0.532543387238463,0.17522968852118526
451,48,de,to,1,0.532543387238463,0.11551223959837445
452,48,la,the,1,0.532543387238463,0.11088965973002195
453,48,habitación,room,1,0.532543387238463,0.16313884892165587
454,48,número,number,1,0.532543387238463,0.1598188953168744
455,48,dos,two,1,0.532543387238463,0.15846142679860795
456,48,nueve,nine,1,0.532543387238463,0.15974101129733614
457,48,cuatro,four,1,0.532543387238463,0.16515624787135458
458,48,por,please,1,0.532543387238463,0.18465848173863622
459,48,favor,please,1,0.532543387238463,0.3149295524696802
460,49,podría,could,1,0.3974072728297266,0.5493323022698415
461,49,podría,you,1,0.3974072728297266,0.28600172836312954
462,49,llamar,call,1,0.3974072728297266,0.30794588771580383
463,49,a,call,1,0.3974072728297266,0.30794588771580383
464,49,un,a,1,0.3974072728297266,0.26033477888838114
465,49,taxi,taxi,1,0.3974072728297266,0.2308985852589794
466,49,taxi,please,1,0.3974072728297266,0.549476499634204
467,50,la,the,1,0.8712664388795069,0.6113696334557909
468,50,habitación,room,1,0.8712664388795069,0.5026995073947956
469,50,es,is,1,0.8712664388795069,0.48271466313215816
470,50,muy,very,1,0.8712664388795069,0.5026995073947957
471,50,fría,cold,1,0.8712664388795069,0.6113696334557909
